Date,Price,Open,High,Low,Vol.,Change %
31-Mar-22,45525,47071.00,47624.00,45228.00,520.00M,-3.29%
30-Mar-22,47075,47449.00,47714.00,46601.00,467.76M,-0.79%
29-Mar-22,47449,47126.00,48127.00,47029.00,478.82M,0.73%
28-Mar-22,47105,46859.00,48199.00,46672.00,610.27M,0.52%
27-Mar-22,46859,44542.00,46947.00,44445.00,388.79M,5.19%
26-Mar-22,44548,44331.00,44818.00,44090.00,196.30M,0.49%
25-Mar-22,44331,44013.00,45112.00,43622.00,494.09M,0.72%
24-Mar-22,44013,42911.00,44251.00,42658.00,491.66M,2.57%
23-Mar-22,42912,42373.00,43027.00,41795.00,433.96M,1.27%
22-Mar-22,42373,41022.00,43327.90,40893.00,537.06M,3.29%
21-Mar-22,41022,41282.00,41532.00,40530.00,406.62M,-0.62%
20-Mar-22,41276,42241.00,42301.00,40922.00,308.45M,-2.27%
19-Mar-22,42233,41768.00,42386.00,41529.60,224.59M,1.11%
18-Mar-22,41767.8,40914.60,42308.40,40234.80,2.31B,2.08%
17-Mar-22,40914.8,41118.70,41406.00,40557.80,1.90B,-0.50%
16-Mar-22,41118.7,39282.50,41701.60,38953.20,4.47B,4.67%
15-Mar-22,39285.7,39673.00,39854.70,38220.90,2.25B,-0.97%
14-Mar-22,39671.1,37789.50,39914.30,37613.60,2.33B,4.97%
13-Mar-22,37792.4,38813.20,39272.30,37603.40,1.55B,-2.63%
12-Mar-22,38814.3,38730.20,39355.30,38666.50,1.11B,0.22%
11-Mar-22,38730.2,39422.50,40177.00,38236.40,2.79B,-1.74%
10-Mar-22,39416.3,41933.90,42029.10,38603.50,3.62B,-5.99%
9-Mar-22,41929,38731.50,42538.50,38663.30,3.60B,8.22%
8-Mar-22,38744.8,38020.60,39351.50,37886.60,2.67B,1.89%
7-Mar-22,38024.8,38420.60,39532.00,37182.10,3.02B,-0.99%
6-Mar-22,38403.1,39396.30,39668.10,38115.00,1.93B,-2.52%
5-Mar-22,39395.8,39142.80,39600.20,38626.10,1.50B,0.65%
4-Mar-22,39142.7,42463.00,42848.70,38594.90,3.21B,-7.82%
3-Mar-22,42463,43912.80,44077.20,41840.80,74.11K,-3.30%
2-Mar-22,43912.8,44420.30,45294.20,43361.30,80.82K,-1.14%
1-Mar-22,44420.3,43187.20,44900.50,42876.60,90.67K,2.85%
28-Feb-22,43188.2,37707.20,43977.80,37458.90,108.07K,14.59%
27-Feb-22,37689.1,39116.60,39838.50,37062.30,66.14K,-3.65%
26-Feb-22,39115.5,39221.60,40094.50,38639.10,41.55K,-0.24%
25-Feb-22,39209.6,38339.20,39683.70,38042.60,83.78K,2.27%
24-Feb-22,38339.2,37250.20,39351.60,34357.40,180.47K,2.99%
23-Feb-22,37224.6,38248.20,39194.50,37099.50,64.84K,-2.68%
22-Feb-22,38248.2,37018.30,38414.90,36399.60,82.75K,3.32%
21-Feb-22,37017.7,38355.00,39444.10,36868.90,91.82K,-3.49%
20-Feb-22,38355,40089.60,40120.30,38042.20,47.92K,-4.33%
19-Feb-22,40090.3,40000.10,40434.30,39666.60,25.78K,0.23%
18-Feb-22,40000.1,40532.50,40935.50,39505.00,64.96K,-1.36%
17-Feb-22,40552.8,43885.50,44167.10,40103.80,72.63K,-7.59%
16-Feb-22,43883.6,44540.90,44552.90,43377.60,41.40K,-1.48%
15-Feb-22,44544.4,42550.30,44722.60,42460.10,56.34K,4.69%
14-Feb-22,42550.3,42061.10,42799.70,41591.30,53.60K,1.16%
13-Feb-22,42061.1,42205.50,42725.10,41880.10,25.88K,-0.34%
12-Feb-22,42205.2,42388.40,43006.40,41776.80,37.88K,-0.43%
11-Feb-22,42388.4,43519.30,43915.10,42023.40,69.95K,-2.60%
10-Feb-22,43521,44388.90,45755.20,43242.50,89.69K,-1.96%
9-Feb-22,44388.9,44038.20,44800.40,43163.00,50.92K,0.80%
8-Feb-22,44038.2,43833.90,45399.80,42705.00,92.88K,0.47%
7-Feb-22,43833.9,42385.20,44468.30,41695.40,76.60K,3.40%
6-Feb-22,42392.2,41411.90,42614.80,41176.30,31.20K,2.37%
5-Feb-22,41412.1,41566.50,41899.80,40963.30,46.32K,-0.37%
4-Feb-22,41567.6,37287.80,41689.00,37041.10,95.49K,11.48%
3-Feb-22,37287.8,36890.20,37304.30,36297.30,50.35K,1.08%
2-Feb-22,36890.2,38711.20,38853.80,36682.30,53.74K,-4.70%
1-Feb-22,38709.7,38475.60,39230.00,38037.90,55.20K,0.55%
31-Jan-22,38498.6,37923.80,38701.40,36672.80,61.27K,1.53%
30-Jan-22,37917.7,38167.50,38313.30,37390.60,34.10K,-0.66%
29-Jan-22,38170.8,37736.50,38663.70,37350.20,42.77K,1.13%
28-Jan-22,37745.1,37195.60,37995.90,36176.50,69.45K,1.56%
27-Jan-22,37164.3,36800.10,37215.40,35543.20,83.52K,0.99%
26-Jan-22,36800.4,36962.30,38862.60,36280.00,107.87K,-0.41%
25-Jan-22,36950.6,36691.30,37501.80,35729.30,79.68K,0.72%
24-Jan-22,36686.3,36268.60,37424.00,32985.60,153.77K,1.15%
23-Jan-22,36269.5,35072.90,36513.00,34655.20,70.43K,3.40%
22-Jan-22,35075.2,36467.70,36749.80,34116.00,138.09K,-3.84%
21-Jan-22,36475.5,40698.10,41104.60,35503.90,155.80K,-10.41%
20-Jan-22,40715.9,41683.60,43487.10,40568.30,65.28K,-2.31%
19-Jan-22,41677.8,42365.30,42558.00,41160.90,53.77K,-1.62%
18-Jan-22,42364.6,42209.90,42674.20,41300.70,47.32K,0.37%
17-Jan-22,42209.3,43080.50,43179.60,41559.40,41.44K,-2.02%
16-Jan-22,43079.1,43079.20,43462.00,42643.30,28.66K,-0.04%
15-Jan-22,43097,43073.60,43777.90,42586.10,31.44K,0.06%
14-Jan-22,43073.3,42562.20,43435.10,41848.70,50.50K,1.21%
13-Jan-22,42560,43900.00,44404.70,42337.50,53.42K,-3.05%
12-Jan-22,43901,42735.00,44243.60,42476.70,53.95K,2.73%
11-Jan-22,42733.2,41829.10,43090.20,41287.60,61.78K,2.15%
10-Jan-22,41832.2,41848.90,42243.80,39697.00,85.50K,-0.04%
9-Jan-22,41848.3,41681.20,42764.40,41260.90,37.51K,0.42%
8-Jan-22,41672,41551.30,42304.40,40574.30,52.54K,0.30%
7-Jan-22,41546.7,43097.90,43127.70,40810.00,88.36K,-3.60%
6-Jan-22,43097.5,43431.60,43772.30,42481.10,63.08K,-0.76%
5-Jan-22,43425.9,45833.10,47019.40,42535.10,83.74K,-5.26%
4-Jan-22,45837.3,46435.70,47505.40,45602.10,55.59K,-1.28%
3-Jan-22,46430.2,47293.90,47556.00,45704.00,41.06K,-1.86%
2-Jan-22,47311.8,47738.70,47944.90,46718.20,27.02K,-0.89%
1-Jan-22,47738,46217.50,47917.60,46217.50,31.24K,3.29%
31-Dec-21,46219.5,47123.30,48553.90,45693.60,58.18K,-1.92%
30-Dec-21,47123.3,46470.70,47901.40,46003.00,60.96K,1.42%
29-Dec-21,46461.7,47548.40,48121.70,46127.80,63.92K,-2.28%
28-Dec-21,47545.2,50703.40,50703.80,47345.70,74.39K,-6.18%
27-Dec-21,50678.2,50783.60,52016.30,50459.00,43.90K,-0.20%
26-Dec-21,50779.9,50404.00,51247.00,49527.00,32.34K,0.74%
25-Dec-21,50406.4,50789.60,51140.20,50196.80,26.67K,-0.75%
24-Dec-21,50786.1,50807.40,51795.30,50428.40,45.97K,-0.03%
23-Dec-21,50801,48599.60,51355.60,48053.40,56.24K,4.53%
22-Dec-21,48599.7,48898.70,49540.30,48449.70,40.89K,-0.62%
21-Dec-21,48902,46900.10,49306.10,46654.00,57.88K,4.28%
20-Dec-21,46895.2,46703.40,47488.90,45577.30,57.53K,0.41%
19-Dec-21,46704.5,46855.70,48270.20,46438.40,44.05K,-0.32%
18-Dec-21,46856.2,46171.80,47330.20,45513.40,36.93K,1.48%
17-Dec-21,46172.2,47630.40,47997.20,45523.80,67.50K,-3.06%
16-Dec-21,47628.2,48876.60,49387.80,47543.90,48.20K,-2.54%
15-Dec-21,48871.5,48366.20,49477.90,46572.60,80.28K,1.04%
14-Dec-21,48366.5,46709.80,48635.00,46338.30,62.54K,3.56%
13-Dec-21,46703.6,50075.90,50196.10,45848.20,80.37K,-6.74%
12-Dec-21,50081,49332.50,50779.20,48670.50,40.30K,1.55%
11-Dec-21,49314.5,47138.40,49487.00,46834.00,45.23K,4.62%
10-Dec-21,47137.2,47591.70,49974.80,47007.10,68.06K,-0.97%
9-Dec-21,47596.6,50477.60,50790.20,47341.90,58.69K,-5.70%
8-Dec-21,50473.9,50596.60,51204.70,48700.70,55.59K,-0.24%
7-Dec-21,50595.2,50547.40,51918.60,50070.90,56.29K,0.07%
6-Dec-21,50562.1,49412.10,50913.30,47237.90,89.68K,2.34%
5-Dec-21,49405.5,49196.40,49689.30,47797.80,72.03K,0.43%
4-Dec-21,49195.2,53620.70,53847.20,42587.80,168.00K,-8.27%
3-Dec-21,53631.5,56495.20,57543.60,52008.90,89.20K,-5.07%
2-Dec-21,56496,57207.80,57377.50,55807.90,54.94K,-1.25%
1-Dec-21,57210.3,56891.70,59064.30,56496.50,66.75K,0.58%
30-Nov-21,56882.9,57795.20,59174.40,55936.90,73.66K,-1.58%
29-Nov-21,57794.8,57288.10,58855.20,56726.70,58.65K,0.88%
28-Nov-21,57291.5,54758.00,57392.30,53448.30,49.28K,4.61%
27-Nov-21,54765.9,53747.20,55280.30,53654.30,40.71K,1.93%
26-Nov-21,53730.9,58937.30,59151.10,53533.50,104.03K,-8.83%
25-Nov-21,58935.1,57167.10,59387.30,57029.80,56.79K,3.08%
24-Nov-21,57171.7,57559.40,57697.40,55910.60,56.68K,-0.70%
23-Nov-21,57573.2,56304.80,57855.10,55542.50,72.48K,2.25%
22-Nov-21,56308.8,58719.70,59288.30,55656.80,76.45K,-4.10%
21-Nov-21,58714.3,59724.00,60002.60,58528.30,40.98K,-1.68%
20-Nov-21,59717.6,58080.80,59854.60,57435.30,44.53K,2.81%
19-Nov-21,58083.4,56908.30,58335.90,55626.30,74.44K,1.98%
18-Nov-21,56955.3,60368.20,60936.90,56524.40,100.37K,-5.65%
17-Nov-21,60367.8,60074.20,60814.50,58531.90,73.93K,0.46%
16-Nov-21,60089.1,63605.10,63605.60,58655.90,115.36K,-5.52%
15-Nov-21,63597.9,65514.90,66311.20,63439.50,53.53K,-2.92%
14-Nov-21,65508.2,64397.20,65508.20,63608.30,33.98K,1.72%
13-Nov-21,64398.6,64133.30,64906.00,63381.40,30.34K,0.41%
12-Nov-21,64134.5,64782.60,65449.70,62309.70,63.27K,-1.04%
11-Nov-21,64806.7,64922.80,65583.30,64121.90,50.37K,-0.19%
10-Nov-21,64932.6,66942.60,68990.60,62951.30,96.21K,-2.95%
9-Nov-21,66904.4,67528.70,68493.30,66334.90,66.13K,-0.92%
8-Nov-21,67527.9,63276.40,67763.30,63276.40,81.08K,6.72%
7-Nov-21,63273.2,61483.80,63273.20,61347.20,34.34K,2.91%
6-Nov-21,61483.9,60973.20,61543.20,60093.60,34.89K,0.84%
5-Nov-21,60974.3,61411.50,62560.30,60742.40,44.46K,-0.71%
4-Nov-21,61412.6,62915.40,63077.60,60742.90,49.91K,-2.39%
3-Nov-21,62918.5,63223.50,63508.60,60883.00,61.05K,-0.48%
2-Nov-21,63221.7,60912.20,64256.40,60651.50,65.26K,3.79%
1-Nov-21,60915.3,61310.10,62430.10,59612.70,61.21K,-0.64%
31-Oct-21,61309.6,61842.20,62393.70,60005.70,50.06K,-0.86%
30-Oct-21,61840.1,62245.00,62338.50,60786.00,40.51K,-0.65%
29-Oct-21,62242.8,60579.90,62952.20,60322.20,63.39K,2.74%
28-Oct-21,60582.5,58437.20,62251.30,58128.10,88.47K,3.67%
27-Oct-21,58438.1,60312.50,61452.90,58112.60,88.11K,-3.11%
26-Oct-21,60310.8,63067.50,63275.10,59907.30,57.13K,-4.37%
25-Oct-21,63067,60864.30,63694.80,60655.80,51.06K,3.62%
24-Oct-21,60866.5,61308.20,61469.90,59523.70,42.67K,-0.73%
23-Oct-21,61312.5,60693.20,61728.70,59738.30,37.05K,1.03%
22-Oct-21,60690.3,62200.80,63699.70,60055.70,75.69K,-2.44%
21-Oct-21,62210.2,66004.60,66616.90,62092.10,105.38K,-5.71%
20-Oct-21,65979.1,64276.90,66967.10,63543.70,79.87K,2.65%
19-Oct-21,64278.5,62030.20,64454.00,61451.00,80.16K,3.58%
18-Oct-21,62056.3,61525.80,62623.60,60026.90,80.15K,0.86%
17-Oct-21,61527.5,60865.50,61651.40,59143.40,53.39K,1.09%
16-Oct-21,60861.1,61669.20,62329.20,60161.90,49.93K,-1.32%
15-Oct-21,61672.5,57348.20,62892.80,56874.80,121.48K,7.54%
14-Oct-21,57345.8,57370.40,58506.50,56866.80,59.84K,-0.06%
13-Oct-21,57380.1,56014.50,57697.40,54314.40,73.62K,2.44%
12-Oct-21,56015.9,57480.60,57635.70,54155.40,74.85K,-2.54%
11-Oct-21,57477.3,54686.90,57814.10,54457.80,73.84K,5.10%
10-Oct-21,54687.7,54942.50,56432.20,54100.80,104.43K,-0.46%
9-Oct-21,54942.5,53924.10,55430.80,53711.70,64.65K,1.91%
8-Oct-21,53914.7,53785.50,55977.90,53659.30,64.05K,0.24%
7-Oct-21,53783.9,55325.20,55325.60,53476.40,75.68K,-2.78%
6-Oct-21,55323.2,51470.00,55676.10,50439.50,116.26K,7.49%
5-Oct-21,51469.3,49229.50,51872.40,49060.10,76.63K,4.55%
4-Oct-21,49227.3,48200.40,49481.70,46958.60,66.92K,2.13%
3-Oct-21,48200.1,47665.40,49165.20,47123.00,42.41K,1.12%
2-Oct-21,47666.9,48147.20,48306.90,47451.70,39.82K,-1.00%
1-Oct-21,48146,43824.40,48435.20,43292.90,94.66K,9.86%
30-Sep-21,43823.3,41534.50,44101.20,41416.70,64.32K,5.50%
29-Sep-21,41536.8,41023.10,42571.20,40815.00,48.21K,1.25%
28-Sep-21,41022.3,42169.90,42758.80,40906.40,60.01K,-2.73%
27-Sep-21,42172.6,43200.90,44293.20,42143.90,54.12K,-2.39%
26-Sep-21,43203.4,42685.80,43907.30,40786.60,69.91K,1.21%
25-Sep-21,42686.8,42818.70,42959.30,41714.50,46.35K,-0.31%
24-Sep-21,42819.9,44867.40,45112.00,40908.50,128.88K,-4.57%
23-Sep-21,44869.2,43550.70,44949.80,43090.10,74.54K,3.03%
22-Sep-21,43551.6,40660.80,43976.70,40585.70,93.98K,7.13%
21-Sep-21,40651.3,43012.30,43619.30,39646.80,142.55K,-5.18%
20-Sep-21,42870.6,47240.80,47323.90,42547.10,77.96K,-9.25%
19-Sep-21,47238.7,48299.90,48341.90,46866.60,41.98K,-2.21%
18-Sep-21,48306.7,47283.90,48761.00,47070.50,43.64K,2.17%
17-Sep-21,47282.8,47748.20,48155.90,46788.80,50.16K,-0.97%
16-Sep-21,47748,48132.30,48480.60,47040.30,60.91K,-0.80%
15-Sep-21,48130.6,47070.80,48436.50,46743.90,63.40K,2.24%
14-Sep-21,47077.5,44950.20,47247.60,44718.70,65.33K,4.73%
13-Sep-21,44949.5,46060.80,46807.70,43463.20,96.15K,-2.42%
12-Sep-21,46062.3,45162.60,46386.40,44755.20,44.52K,1.99%
11-Sep-21,45161.9,44844.90,45975.60,44766.60,41.58K,0.71%
10-Sep-21,44842.8,46385.90,47021.60,44283.60,75.62K,-3.33%
9-Sep-21,46385.6,46057.60,47305.70,45609.00,73.63K,0.70%
8-Sep-21,46061.4,46774.10,47316.90,44493.70,100.48K,-1.54%
7-Sep-21,46779.6,52674.20,52885.30,43072.40,187.56K,-11.19%
6-Sep-21,52672.1,51769.40,52726.20,51002.80,69.46K,1.75%
5-Sep-21,51768.6,49918.70,51878.20,49492.40,57.30K,3.71%
4-Sep-21,49918.4,49999.30,50534.60,49461.40,48.14K,-0.16%
3-Sep-21,49999,49269.50,51008.80,48377.30,88.08K,1.47%
2-Sep-21,49274.3,48817.80,50355.30,48612.90,80.21K,0.93%
1-Sep-21,48819.4,47129.20,49121.00,46533.10,74.38K,3.58%
31-Aug-21,47130.4,46989.10,48217.00,46709.30,71.48K,0.29%
30-Aug-21,46992.7,48777.10,48886.00,46876.90,61.68K,-3.66%
29-Aug-21,48777.4,48899.70,49621.70,47870.10,47.62K,-0.24%
28-Aug-21,48897.1,49062.80,49289.40,48428.50,36.73K,-0.34%
27-Aug-21,49064.3,46830.20,49142.00,46371.50,62.47K,4.77%
26-Aug-21,46831.6,48994.40,49347.80,46360.40,73.79K,-4.41%
25-Aug-21,48994.5,47707.40,49230.20,47163.30,63.54K,2.68%
24-Aug-21,47714.7,49532.50,49847.40,47623.60,74.26K,-3.68%
23-Aug-21,49539.7,49255.40,50498.80,49038.60,75.37K,0.58%
22-Aug-21,49254.5,48870.40,49480.30,48151.00,49.32K,0.77%
21-Aug-21,48875.8,49330.00,49719.10,48293.50,18.20K,-0.91%
20-Aug-21,49324,46756.70,49343.30,46646.80,83.19K,5.49%
19-Aug-21,46755.9,44725.90,47012.30,43986.70,77.92K,4.54%
18-Aug-21,44723.8,44691.10,46004.90,44230.00,22.36K,0.07%
17-Aug-21,44691.6,45907.50,47140.60,44441.30,84.14K,-2.84%
16-Aug-21,45996.3,46991.60,48002.40,45672.10,2.41K,-2.12%
15-Aug-21,46991.3,47082.60,47344.10,45564.10,58.11K,-0.19%
14-Aug-21,47081.5,47809.60,48090.90,46117.20,64.29K,-1.52%
13-Aug-21,47809.1,44404.00,47836.00,44242.40,75.27K,7.67%
12-Aug-21,44403.4,45562.30,46213.80,43814.70,81.07K,-2.55%
11-Aug-21,45564.3,45593.20,46736.50,45367.90,75.43K,-0.06%
10-Aug-21,45593.8,46281.80,46663.40,44681.20,80.55K,-1.49%
9-Aug-21,46284.3,43794.90,46460.70,42824.10,117.08K,5.69%
8-Aug-21,43792.8,44584.90,45284.10,43314.40,105.25K,-1.84%
7-Aug-21,44614.2,42784.70,44697.30,42611.00,112.84K,4.25%
6-Aug-21,42795.4,40868.40,43253.40,39905.40,111.93K,4.72%
5-Aug-21,40867.2,39734.40,41366.30,37365.40,130.60K,2.84%
4-Aug-21,39736.9,38188.40,39956.50,37556.00,79.22K,4.21%
3-Aug-21,38130.3,39167.40,39766.60,37688.20,0.26K,-2.65%
2-Aug-21,39168.4,39869.80,40449.00,38692.50,74.81K,-1.78%
1-Aug-21,39878.3,41510.00,42565.00,39556.50,80.33K,-4.03%
31-Jul-21,41553.7,42201.40,42285.30,41066.40,44.65K,-1.54%
30-Jul-21,42203.4,40001.10,42264.40,38358.40,98.45K,5.50%
29-Jul-21,40001.4,40009.00,40630.70,39340.80,75.30K,0.00%
28-Jul-21,40003.2,39450.40,40862.20,38883.80,148.92K,1.40%
27-Jul-21,39452,37294.30,39455.90,36427.40,100.24K,5.84%
26-Jul-21,37276.6,35392.30,40522.90,35236.70,177.63K,5.33%
25-Jul-21,35391.1,34392.50,35391.10,33881.30,65.10K,4.63%
24-Jul-21,33824.8,33600.50,33955.00,33412.90,67.14K,0.66%
23-Jul-21,33603.3,32297.90,33605.60,32041.10,66.15K,4.04%
22-Jul-21,32298.9,32131.70,32585.40,31729.40,64.87K,0.52%
21-Jul-21,32131.4,29794.70,32794.60,29519.30,118.34K,7.85%
20-Jul-21,29793.8,30835.40,31040.80,29310.20,97.46K,-3.38%
19-Jul-21,30837.2,31782.90,31887.00,30478.20,77.48K,-2.98%
18-Jul-21,31785.4,31517.90,32408.20,31220.60,57.01K,0.85%
17-Jul-21,31518.6,31384.40,31914.80,31207.80,58.06K,0.40%
16-Jul-21,31394,31842.30,32239.80,31062.20,70.48K,-1.40%
15-Jul-21,31840.5,32820.50,33157.00,31175.80,76.95K,-2.99%
14-Jul-21,32820.7,32727.80,33051.90,31611.20,69.56K,0.28%
13-Jul-21,32728.1,33106.10,33307.70,32259.50,60.04K,-1.16%
12-Jul-21,33113,34228.30,34598.00,32662.80,63.24K,-3.26%
11-Jul-21,34227.7,33510.80,34580.60,33319.80,35.72K,2.14%
10-Jul-21,33510.6,33797.70,34221.00,33056.80,50.94K,-0.85%
9-Jul-21,33797.4,32866.30,34079.20,32367.00,67.14K,2.83%
8-Jul-21,32866.3,33859.40,33923.20,32146.90,108.09K,-2.96%
7-Jul-21,33867.8,34228.70,35036.60,33801.30,72.03K,-1.05%
6-Jul-21,34225.6,33688.50,35062.00,33581.70,83.63K,1.60%
5-Jul-21,33687.8,35297.00,35300.50,33164.10,88.36K,-4.56%
4-Jul-21,35298.2,34742.80,35957.60,34740.10,56.13K,1.60%
3-Jul-21,34742.8,33814.20,34909.80,33363.30,55.69K,2.75%
2-Jul-21,33813.4,33542.20,33925.90,32734.60,78.93K,0.80%
1-Jul-21,33543.6,35030.70,35032.70,32839.20,27.41K,-4.23%
30-Jun-21,35026.9,35832.60,36089.50,34126.60,107.07K,-2.25%
29-Jun-21,35834.7,34477.30,36590.30,34247.60,97.27K,3.94%
28-Jun-21,34475.9,34682.20,35231.20,33944.90,112.00K,-0.58%
27-Jun-21,34678.5,32247.10,34685.50,32041.70,148.80K,7.55%
26-Jun-21,32243.4,31592.10,32643.00,30206.90,156.67K,2.06%
25-Jun-21,31594,34660.50,35490.90,31337.90,193.43K,-8.86%
24-Jun-21,34665.8,33678.10,35249.90,32356.70,119.25K,2.94%
23-Jun-21,33674.3,32498.30,34784.30,31736.50,173.34K,3.62%
22-Jun-21,32496.4,31682.70,33272.50,28901.80,309.65K,2.54%
21-Jun-21,31692,35597.90,35708.40,31284.10,256.87K,-10.97%
20-Jun-21,35595.8,35510.90,36097.90,33378.00,137.48K,0.23%
19-Jun-21,35513.4,35770.00,36357.30,34845.50,105.46K,-0.66%
18-Jun-21,35749.4,38045.50,38166.00,35198.50,102.84K,-6.05%
17-Jun-21,38052,38337.80,39529.90,37425.30,109.58K,-0.74%
16-Jun-21,38336,40148.10,40494.40,38156.40,123.52K,-4.53%
15-Jun-21,40156.1,40522.50,41318.00,39589.90,117.55K,-0.92%
14-Jun-21,40529.4,39024.10,40970.40,38769.90,157.35K,3.86%
13-Jun-21,39022.9,35467.50,39321.60,34827.00,123.32K,10.02%
12-Jun-21,35467.5,37334.40,37437.30,34703.30,87.73K,-4.95%
11-Jun-21,37314.6,36654.30,37641.10,36003.30,109.15K,1.81%
10-Jun-21,36649.4,37375.20,38340.80,35824.00,154.32K,-1.83%
9-Jun-21,37332.2,33385.50,37517.60,32428.60,209.82K,11.83%
8-Jun-21,33382.9,33574.60,34047.80,31158.10,193.54K,-0.58%
7-Jun-21,33578,35815.40,36754.60,33410.10,119.50K,-6.25%
6-Jun-21,35815.4,35518.70,36434.00,35265.30,62.20K,0.83%
5-Jun-21,35520,36841.20,37887.60,34832.00,101.48K,-3.61%
4-Jun-21,36851.3,39191.40,39255.40,35659.90,127.71K,-5.96%
3-Jun-21,39187.3,37555.70,39462.30,37193.60,106.44K,4.34%
2-Jun-21,37555.8,36687.70,38199.90,35981.10,96.89K,2.37%
1-Jun-21,36687.6,37294.30,37850.30,35742.70,113.48K,-1.64%
31-May-21,37298.6,35644.00,37480.70,34213.20,131.70K,4.62%
30-May-21,35652.8,34589.30,36388.60,33441.00,104.18K,3.09%
29-May-21,34584.6,35664.50,37227.10,33664.20,160.43K,-3.02%
28-May-21,35662.5,38543.20,38844.10,34772.40,199.58K,-7.17%
27-May-21,38417.3,39249.00,40322.20,37190.80,122.93K,-2.12%
26-May-21,39249.2,38375.70,40750.00,37847.00,153.80K,2.27%
25-May-21,38378.3,38753.60,39740.80,36540.70,163.01K,-0.96%
24-May-21,38750.6,34720.30,39851.70,34474.60,244.88K,11.74%
23-May-21,34679.7,37446.80,38248.70,31192.40,325.73K,-7.39%
22-May-21,37448.3,37291.00,38776.00,35314.90,185.83K,0.40%
21-May-21,37297.4,40611.20,42108.30,33592.30,315.50K,-8.40%
20-May-21,40717.2,36706.80,42425.90,35010.40,269.75K,10.88%
19-May-21,36720.5,42898.30,43516.60,30261.70,607.10K,-14.40%
18-May-21,42897.3,43538.50,45770.90,42293.90,154.96K,-1.48%
17-May-21,43541.3,46424.20,46545.40,42201.50,274.76K,-6.21%
16-May-21,46426.4,46729.30,49764.30,43920.80,180.07K,-0.60%
15-May-21,46708.8,49839.10,50640.90,46650.20,131.91K,-6.28%
14-May-21,49839.8,49704.90,51459.20,48874.00,118.84K,0.27%
13-May-21,49704.6,49398.20,51337.30,46331.10,236.71K,0.65%
12-May-21,49384.2,56694.50,57938.50,49187.00,160.74K,-12.90%
11-May-21,56695.7,55846.10,56871.10,54550.40,96.47K,1.52%
10-May-21,55848.9,58251.20,59523.90,53678.30,142.61K,-4.10%
9-May-21,58238.3,58840.60,59227.00,56414.40,103.59K,-1.02%
8-May-21,58840.1,57330.30,59471.10,56972.20,101.27K,2.62%
7-May-21,57337.2,56411.40,58639.30,55300.10,110.01K,1.65%
6-May-21,56405.4,57441.00,58364.90,55294.50,109.02K,-1.80%
5-May-21,57441.3,53872.50,57936.40,53872.50,119.82K,6.88%
4-May-21,53741.5,57170.60,57201.30,53741.50,132.33K,-6.00%
3-May-21,57169.8,56605.80,58925.10,56562.40,89.24K,1.00%
2-May-21,56603.8,57807.20,57868.40,56110.50,53.61K,-2.08%
1-May-21,57807.1,57719.10,58449.40,57029.50,63.41K,0.15%
30-Apr-21,57720.3,53562.30,57925.60,53088.70,103.74K,7.77%
29-Apr-21,53560.8,54838.60,55173.70,52400.00,83.90K,-2.34%
28-Apr-21,54841.4,55036.00,56419.90,53876.40,86.96K,-0.35%
27-Apr-21,55036.5,54011.10,55427.80,53345.00,84.08K,1.88%
26-Apr-21,54020.5,48963.50,54320.90,48815.90,129.76K,10.33%
25-Apr-21,48963.6,50088.20,50532.40,47098.50,59.20K,-2.25%
24-Apr-21,50088.9,51140.80,51183.00,48775.20,82.25K,-2.06%
23-Apr-21,51143.6,51707.10,52099.90,47659.40,214.46K,-1.13%
22-Apr-21,51729.5,53821.30,55408.40,50590.90,168.13K,-3.88%
21-Apr-21,53820.2,56479.50,56764.40,53657.60,100.26K,-4.71%
20-Apr-21,56483.2,55645.10,57054.90,53422.50,115.49K,1.50%
19-Apr-21,55646.1,56208.10,57517.00,54272.30,117.51K,-1.00%
18-Apr-21,56207.1,60043.20,60362.10,51817.60,216.81K,-6.39%
17-Apr-21,60041.9,61358.30,62509.10,59672.10,84.08K,-2.18%
16-Apr-21,61379.7,63211.60,63518.50,60027.30,136.85K,-2.90%
15-Apr-21,63216,62978.60,63729.10,62067.50,76.97K,0.37%
14-Apr-21,62980.4,63544.20,64778.00,61366.30,130.43K,-0.88%
13-Apr-21,63540.9,59863.60,63659.00,59839.40,126.56K,6.14%
12-Apr-21,59863.8,59982.10,61259.90,59569.20,81.88K,-0.19%
11-Apr-21,59978.7,59772.40,60667.10,59250.30,58.20K,0.39%
10-Apr-21,59748.4,58127.40,61229.00,57900.00,103.72K,2.80%
9-Apr-21,58118.7,58076.80,58890.90,57686.00,59.22K,0.07%
8-Apr-21,58077.4,55948.00,58136.70,55721.60,64.78K,3.80%
7-Apr-21,55948.7,57996.30,58627.70,55489.30,110.69K,-3.53%
6-Apr-21,57996.3,59169.00,59487.00,57403.30,77.15K,-1.69%
5-Apr-21,58993.4,58202.30,59205.10,56842.70,54.13K,1.36%
4-Apr-21,58199.9,57059.70,58464.80,56470.60,57.21K,2.00%
3-Apr-21,57059.9,58976.80,59770.50,56906.70,68.74K,-3.25%
2-Apr-21,58977.3,58718.20,60134.90,58466.50,72.37K,0.44%
1-Apr-21,58718.3,58763.20,59406.50,58040.70,69.04K,-0.08%
31-Mar-21,58763.7,58771.40,59795.60,56991.60,98.06K,-0.01%
